"latitude","longitude","time_range","flag","gear","id","apparent_fishing_hours"
35.66,11.95,2024-06-20,"DZA","tuna_purse_seines",1,6.81
36.04,12.56,2024-06-26,"DZA","tuna_purse_seines",1,0.76
35.97,12.5,2024-06-26,"DZA","tuna_purse_seines",1,0.56
38.06,10.76,2024-06-27,"ITA","trawlers",1,0.93
37.86,10.55,2024-06-27,"ITA","trawlers",1,1.29
37.94,10.72,2024-06-27,"ITA","trawlers",1,0.5
37.8,11.13,2024-06-29,"ITA","trawlers",1,0.69
37.58,10.51,2024-06-28,"ITA","trawlers",1,0.99
37.62,10.9,2024-06-29,"ITA","trawlers",1,1.05
37.71,11.09,2024-06-29,"ITA","trawlers",1,1.1
37.05,11.41,2024-06-16,"ITA","trawlers",1,0.32
37.07,11.9,2024-06-17,"ITA","trawlers",1,0.85
36.24,11.61,2024-06-26,"TUN","trawlers",1,4.31
36.07,12.13,2024-06-24,"TUN","trawlers",1,19.23
38.22,9.43,2024-06-25,"ITA","fishing",1,1.01
38.13,9.55,2024-06-25,"ITA","fishing",1,1.28
37.83,8.95,2024-06-29,"ITA","trawlers",1,1.01
37.88,9.05,2024-06-29,"ITA","trawlers",1,0.07
37.86,9.02,2024-06-27,"ITA","trawlers",1,1.02
37.88,9.03,2024-06-30,"ITA","trawlers",1,0.99
37.88,9.05,2024-06-22,"ITA","trawlers",1,0.81
37.94,9.11,2024-06-19,"ITA","trawlers",1,0.95
37.89,9.1,2024-06-27,"ITA","trawlers",1,2.04
37.88,9.06,2024-06-27,"ITA","trawlers",1,1.1
37.88,9.08,2024-06-19,"ITA","trawlers",1,1.01
37.88,9.08,2024-06-28,"ITA","trawlers",1,1.07
37.88,9.09,2024-06-29,"ITA","trawlers",1,0.99
37.82,8.97,2024-06-23,"ITA","trawlers",1,1
37.83,8.99,2024-06-23,"ITA","trawlers",1,4.32
37.82,8.98,2024-06-19,"ITA","trawlers",1,1.82
37.95,9.22,2024-06-23,"ITA","trawlers",1,0.56
37.95,9.16,2024-06-27,"ITA","trawlers",1,0.97
37.93,9.15,2024-06-18,"ITA","trawlers",1,0.94
37.96,9.21,2024-06-28,"ITA","trawlers",1,1.03
37.99,9.26,2024-06-28,"ITA","trawlers",1,0.69
37.97,9.29,2024-06-26,"ITA","trawlers",1,1.1
37.96,9.25,2024-06-18,"ITA","trawlers",1,1.04
37.96,9.31,2024-06-21,"ITA","trawlers",1,1
37.96,9.26,2024-06-18,"ITA","trawlers",1,0.94
38.05,9.84,2024-06-20,"ITA","trawlers",1,0.47
37.87,9.76,2024-06-20,"ITA","trawlers",1,0.49
37.89,9.77,2024-06-20,"ITA","trawlers",1,0.98
37.79,9.83,2024-06-20,"ITA","trawlers",1,1.02
36.05,12.45,2024-06-30,"ITA","trawlers",1,0.57
36.01,12.46,2024-06-30,"ITA","trawlers",1,1
37.65,9.75,2024-06-30,"TUN","trawlers",1,1.45
37.63,9.78,2024-06-28,"TUN","trawlers",1,0.8
37.64,9.76,2024-06-29,"TUN","trawlers",1,0.66
37.6,9.85,2024-06-30,"TUN","trawlers",1,0.99
37.58,9.92,2024-06-26,"TUN","trawlers",1,0.26
37.58,9.97,2024-06-26,"TUN","trawlers",1,1.76
37.58,9.95,2024-06-28,"TUN","trawlers",1,1
37.58,9.93,2024-06-30,"TUN","trawlers",1,2.01
36.38,11.85,2024-06-19,"ITA","trawlers",1,0.71
36.41,11.88,2024-06-19,"ITA","trawlers",1,1.01
36.37,11.88,2024-06-19,"ITA","trawlers",1,0.99
35.85,11.54,2024-06-29,"ITA","fishing",1,0.79
35.38,12.03,2024-06-16,"ITA","fishing",1,0.26
35.27,12.5,2024-06-28,"ITA","fishing",1,0.57
35.26,12.59,2024-06-28,"ITA","fishing",1,0.43
35.33,12.96,2024-06-27,"ITA","fishing",1,3.05
35.03,13.1,2024-06-20,"ITA","fishing",1,0.48
38.12,10.02,2024-06-30,"ITA","trawlers",1,1
38.17,10.08,2024-06-30,"ITA","trawlers",1,0.97
38.23,10.48,2024-06-30,"ITA","trawlers",1,0.76
35.25,13.39,2024-06-17,"TUR","other_purse_seines",1,1
35.24,13.39,2024-06-17,"TUR","other_purse_seines",1,0.77
35.28,13.49,2024-06-18,"TUR","other_purse_seines",1,0.37
35.99,11.78,2024-06-27,"LBY","inconclusive",1,2.01
35.77,11.73,2024-06-28,"LBY","inconclusive",1,1.05
35.78,11.74,2024-06-28,"LBY","inconclusive",1,1.02
35.97,11.85,2024-06-29,"LBY","inconclusive",1,0.23
35.95,11.88,2024-06-16,"LBY","inconclusive",1,4.05
36.14,12.47,2024-06-30,"LBY","inconclusive",1,3
35.9,12.11,2024-06-19,"LBY","inconclusive",1,0.95
35.89,12.11,2024-06-19,"LBY","inconclusive",1,1.75
35.87,12.1,2024-06-18,"LBY","inconclusive",1,4.48
35.85,12.07,2024-06-19,"LBY","inconclusive",1,2.92
35.86,12.05,2024-06-21,"LBY","inconclusive",1,0.68
35.86,12.13,2024-06-18,"LBY","inconclusive",1,1.87
35.87,12.11,2024-06-18,"LBY","inconclusive",1,0.58
35.8,12.09,2024-06-21,"LBY","inconclusive",1,1.95
35.81,12.09,2024-06-21,"LBY","inconclusive",1,4
35.86,12.13,2024-06-16,"LBY","inconclusive",1,2.21
35.5,11.06,2024-06-26,"TUN","inconclusive",1,1.22
38.17,9.65,2024-06-26,"ITA","trawlers",1,0.95
38.17,9.72,2024-06-26,"ITA","trawlers",1,1.03
35.35,12.84,2024-06-18,"TUN","fishing",1,0.99
35.36,12.96,2024-06-19,"TUN","fishing",1,2.99
35.38,13,2024-06-19,"TUN","fishing",1,1
35.35,12.98,2024-06-22,"TUN","fishing",1,0.92
35.23,12.86,2024-06-23,"TUN","fishing",1,1.5
35.2,12.91,2024-06-25,"TUN","fishing",1,1.15
35.2,12.92,2024-06-25,"TUN","fishing",1,1.8
35.23,12.97,2024-06-24,"TUN","fishing",1,1.02
35.23,12.94,2024-06-24,"TUN","fishing",1,1
35.06,12.81,2024-06-26,"TUN","fishing",1,3.97
35.06,12.82,2024-06-26,"TUN","fishing",1,0.97
35.07,13,2024-06-27,"TUN","fishing",1,2
35.38,13.04,2024-06-19,"TUN","fishing",1,1.01
35.4,13.14,2024-06-20,"TUN","fishing",1,1
35.4,13.2,2024-06-21,"TUN","fishing",1,2.02
35.41,13.19,2024-06-21,"TUN","fishing",1,2
35.17,13.33,2024-06-30,"TUN","fishing",1,0.95
35.18,13.35,2024-06-30,"TUN","fishing",1,1
35.05,13.02,2024-06-27,"TUN","fishing",1,1.98
35.06,13.03,2024-06-27,"TUN","fishing",1,1.03
35.11,13.17,2024-06-28,"TUN","fishing",1,1
35.09,13.15,2024-06-28,"TUN","fishing",1,2
35.16,13.3,2024-06-29,"TUN","fishing",1,1
35.18,13.37,2024-06-30,"TUN","fishing",1,1.01
35.2,13.42,2024-06-30,"TUN","fishing",1,0.97
37.52,10.72,2024-06-30,"TUN","trawlers",1,0.99
37.7,11.25,2024-06-30,"TUN","trawlers",1,1.99
35.24,13.33,2024-06-17,"TUR","purse_seines",1,1.01
38.21,8.92,2024-06-30,"ITA","fishing",1,1.01
38.1,8.99,2024-06-25,"ITA","fishing",1,1.04
36.25,12.51,2024-06-17,"MLT","set_longlines",1,0.97
37.29,9.92,2024-06-25,"FRA","fishing",1,0.1
36.37,11.84,2024-06-19,"ITA","trawlers",1,0.99
36.44,11.91,2024-06-19,"ITA","trawlers",1,1.01
36.37,11.87,2024-06-19,"ITA","trawlers",1,1.01
35.95,12.54,2024-06-18,"ITA","trawlers",1,0.06
35.69,11.78,2024-06-28,"CYP","trawlers",1,1.01
35.98,12.29,2024-06-21,"CYP","trawlers",1,1.1
35.11,12.84,2024-06-27,"CYP","trawlers",1,2
37.71,11.2,2024-06-25,"TUN","fishing",1,1.01
37.17,11.71,2024-06-30,"ITA","trawlers",1,1.73
35.55,11.92,2024-06-22,"TUN","fishing",1,2.03
36.06,12.45,2024-06-20,"TUN","fishing",1,1
36.07,12.56,2024-06-18,"TUN","fishing",1,2
36.08,12.57,2024-06-18,"TUN","fishing",1,2.02
36.08,12.51,2024-06-19,"TUN","fishing",1,1
35.95,12.06,2024-06-27,"TUN","fishing",1,1.02
35.94,12.07,2024-06-21,"TUN","fishing",1,0.99
35.94,12.11,2024-06-21,"TUN","fishing",1,1
35.83,12,2024-06-24,"TUN","fishing",1,2.91
35.76,11.98,2024-06-25,"TUN","fishing",1,1.09
35.87,12.08,2024-06-17,"TUN","fishing",1,0.97
35.88,12.06,2024-06-17,"TUN","fishing",1,1
35.79,12.11,2024-06-17,"TUN","fishing",1,1.98
35.8,12.17,2024-06-16,"TUN","fishing",1,0.99
35.84,12.24,2024-06-29,"TUN","fishing",1,0.98
35.72,11.96,2024-06-25,"TUN","fishing",1,1.26
35.73,12,2024-06-24,"TUN","fishing",1,1.05
35.64,11.98,2024-06-26,"TUN","fishing",1,1.21
35.62,11.97,2024-06-26,"TUN","fishing",1,0.83
35.67,11.98,2024-06-26,"TUN","fishing",1,1
35.56,11.99,2024-06-23,"TUN","fishing",1,1.01
35.56,11.97,2024-06-25,"TUN","fishing",1,1.4
35.47,11.98,2024-06-23,"TUN","fishing",1,1.01
36.01,12.44,2024-06-18,"TUN","fishing",1,1
35.82,12.35,2024-06-30,"TUN","fishing",1,1.01
35.8,12.38,2024-06-30,"TUN","fishing",1,0.99
36.05,12.35,2024-06-19,"TUN","trawlers",1,3.98
36.08,12.38,2024-06-19,"TUN","trawlers",1,1
36.11,12.42,2024-06-19,"TUN","trawlers",1,1.01
36.07,12.48,2024-06-20,"TUN","trawlers",1,1.1
36.1,12.4,2024-06-19,"TUN","trawlers",1,1
36.13,12.5,2024-06-19,"TUN","trawlers",1,1
36.07,12.55,2024-06-21,"TUN","trawlers",1,1
36.07,12.53,2024-06-21,"TUN","trawlers",1,1.05
36.03,12.6,2024-06-22,"TUN","trawlers",1,2.5
35.94,12.42,2024-06-18,"TUN","trawlers",1,7.37
36.01,12.62,2024-06-23,"TUN","trawlers",1,2.35
35.55,12.97,2024-06-16,"TUN","trawlers",1,0.94
35.53,13,2024-06-16,"TUN","trawlers",1,1.12
35.4,13.24,2024-06-16,"TUN","trawlers",1,0.99
35.3,13.4,2024-06-16,"TUN","trawlers",1,1
36.04,11.77,2024-06-21,"TUN","inconclusive",1,0.6
35.92,11.93,2024-06-20,"TUN","inconclusive",1,0.51
35.81,11.82,2024-06-29,"TUN","inconclusive",1,0.21
35.6,11.91,2024-06-20,"TUN","inconclusive",1,6.91
36.24,12.02,2024-06-26,"TUN","inconclusive",1,0.98
36.23,12,2024-06-27,"TUN","inconclusive",1,1.7
36.2,12.34,2024-06-30,"TUN","inconclusive",1,1.15
36.1,12.35,2024-06-20,"TUN","inconclusive",1,0.37
35.98,12.12,2024-06-28,"TUN","inconclusive",1,1.15
35.94,12.05,2024-06-20,"TUN","inconclusive",1,0.35
35.94,12.21,2024-06-17,"TUN","inconclusive",1,1.55
35.61,11.96,2024-06-19,"TUN","inconclusive",1,1.75
35.9,12.34,2024-06-29,"TUN","inconclusive",1,2
35.46,13.22,2024-06-18,"TUN","inconclusive",1,0.55
35.43,13.25,2024-06-18,"TUN","inconclusive",1,1
35.45,13.24,2024-06-18,"TUN","inconclusive",1,0.75
35.42,13.27,2024-06-18,"TUN","inconclusive",1,1
38.17,9.63,2024-06-30,"ITA","trawlers",1,0.99
38.17,9.64,2024-06-30,"ITA","trawlers",1,1.04
38.14,9.79,2024-06-29,"ITA","trawlers",1,0.45
38.16,9.75,2024-06-29,"ITA","trawlers",1,1
38.33,10.35,2024-06-28,"ITA","trawlers",1,1.01
38.24,10.06,2024-06-28,"ITA","trawlers",1,1
35.93,12.56,2024-06-18,"MLT","trawlers",1,1.01
35.64,13.06,2024-06-16,"MLT","trawlers",1,1.01
35.62,13.08,2024-06-17,"MLT","trawlers",1,1.99
35.65,13.03,2024-06-17,"MLT","trawlers",1,1.01
35.61,13.15,2024-06-17,"MLT","trawlers",1,1
35.6,13.18,2024-06-17,"MLT","trawlers",1,1.02
36.27,11.48,2024-06-16,"TUN","fishing",1,0.99
36.31,11.5,2024-06-16,"TUN","fishing",1,1.01
36.23,11.45,2024-06-16,"TUN","fishing",1,1
36.55,11.77,2024-06-19,"TUN","fishing",1,0.98
36.46,11.75,2024-06-19,"TUN","fishing",1,0.98
36.5,11.77,2024-06-20,"TUN","fishing",1,1
36.39,11.65,2024-06-17,"TUN","fishing",1,1
36.42,11.74,2024-06-18,"TUN","fishing",1,1.01
36.52,11.8,2024-06-19,"TUN","fishing",1,2.02
36.32,11.81,2024-06-20,"TUN","fishing",1,1
36.34,11.81,2024-06-20,"TUN","fishing",1,0.99
36.25,11.75,2024-06-26,"TUN","fishing",1,2.99
36.26,11.73,2024-06-26,"TUN","fishing",1,0.98
36.1,11.88,2024-06-23,"TUN","fishing",1,0.98
35.77,11.75,2024-06-29,"TUN","fishing",1,1
35.98,11.9,2024-06-23,"TUN","fishing",1,0.99
35.91,11.92,2024-06-23,"TUN","fishing",1,1.17
35.9,11.9,2024-06-23,"TUN","fishing",1,1.33
35.82,11.86,2024-06-28,"TUN","fishing",1,1
35.8,11.83,2024-06-28,"TUN","fishing",1,1.01
36.13,12.18,2024-06-27,"TUN","fishing",1,0.98
35.76,12.01,2024-06-30,"TUN","fishing",1,1
35.77,11.68,2024-06-29,"DZA","purse_seines",1,0.98
35.73,11.64,2024-06-30,"DZA","purse_seines",1,1
35.72,11.69,2024-06-29,"DZA","purse_seines",1,2.01
35.82,12.11,2024-06-16,"DZA","purse_seines",1,1
35.8,12.12,2024-06-17,"DZA","purse_seines",1,1.9
35.18,13.02,2024-06-20,"DZA","purse_seines",1,1.99
35.39,13.31,2024-06-17,"DZA","purse_seines",1,1
35.38,13.35,2024-06-17,"DZA","purse_seines",1,1
35.08,13.21,2024-06-20,"DZA","purse_seines",1,1.34
35.38,13.38,2024-06-17,"DZA","purse_seines",1,1.06
36.52,12.09,2024-06-25,"ITA","trawlers",1,1.02
36.46,12.19,2024-06-30,"ITA","trawlers",1,1.12
38.23,9.19,2024-06-21,"ITA","fishing",1,1.37
38.13,8.94,2024-06-20,"ITA","fishing",1,0.76
38.14,8.62,2024-06-29,"ITA","fishing",1,1.33
38.23,9.28,2024-06-20,"ITA","fishing",1,0.94
38.22,9.28,2024-06-24,"ITA","fishing",1,1.4
35.78,11.62,2024-06-30,"DZA","tuna_purse_seines",1,0.9
35.71,11.68,2024-06-27,"DZA","tuna_purse_seines",1,2
35.72,11.6,2024-06-26,"DZA","tuna_purse_seines",1,0.52
35.72,11.7,2024-06-27,"DZA","tuna_purse_seines",1,0.21
35.72,11.92,2024-06-19,"DZA","tuna_purse_seines",1,0.51
36.09,12.36,2024-06-30,"DZA","tuna_purse_seines",1,0.18
35.15,12.98,2024-06-21,"DZA","tuna_purse_seines",1,0.95
35.13,13.34,2024-06-20,"DZA","tuna_purse_seines",1,0.24
35.16,13.43,2024-06-20,"DZA","tuna_purse_seines",1,0.12
35.76,11.88,2024-06-27,"DZA","other_purse_seines",1,3.52
35.89,12.1,2024-06-16,"DZA","other_purse_seines",1,1.02
35.91,12.08,2024-06-29,"DZA","other_purse_seines",1,1
35.91,12.11,2024-06-29,"DZA","other_purse_seines",1,1.02
35.88,12.07,2024-06-16,"DZA","other_purse_seines",1,2.11
35.82,12.23,2024-06-27,"DZA","other_purse_seines",1,1.96
35.94,12.35,2024-06-27,"DZA","other_purse_seines",1,1.33
35.32,13.29,2024-06-17,"DZA","other_purse_seines",1,1
35.27,13.33,2024-06-19,"DZA","other_purse_seines",1,1
35.23,13.49,2024-06-19,"DZA","other_purse_seines",1,0.99
35.18,13.55,2024-06-18,"DZA","other_purse_seines",1,0.99
35.16,13.58,2024-06-18,"DZA","other_purse_seines",1,0.07
34.59,10.61,2024-06-18,"PLW","trawlers",1,0.8
34.57,10.64,2024-06-18,"PLW","trawlers",1,0.81
34.57,10.66,2024-06-21,"PLW","trawlers",1,9.71
34.57,10.66,2024-06-26,"PLW","trawlers",1,0.15
36.07,12.16,2024-06-20,"TUN","fishing",1,0.25
35.79,12.14,2024-06-17,"TUN","fishing",1,1.09
35.65,11.97,2024-06-20,"TUN","fishing",1,1
35.53,13.17,2024-06-19,"TUN","fishing",1,0.02
35.45,12.93,2024-06-28,"TUN","fishing",1,4.95
38.07,8.82,2024-07-12,"ITA","fishing",1,1.01
38.23,9.25,2024-07-12,"ITA","fishing",1,0.38
38.2,9.27,2024-07-12,"ITA","fishing",1,1.01
38.2,9.51,2024-07-12,"ITA","trawlers",1,1.27
38.16,9.61,2024-07-12,"TUN","trawlers",1,0.97
38.18,9.79,2024-07-12,"TUN","trawlers",1,1
37.93,9.23,2024-07-12,"TUN","trawlers",1,10.94
37.82,9.19,2024-07-12,"ESP","fixed_gear",1,1
38.36,10.51,2024-07-12,"TUN","trawlers",1,0.99
38.34,10.48,2024-07-12,"TUN","trawlers",1,1
38.26,10.14,2024-07-12,"TUN","trawlers",1,1.02
38.18,10.03,2024-07-12,"TUN","trawlers",1,1
38.18,10.06,2024-07-12,"TUN","trawlers",1,1.09
38.09,9.91,2024-07-12,"TUN","trawlers",1,0.64
38.02,10.14,2024-07-12,"PRT","fishing",1,0.99
37.92,9.87,2024-07-12,"TUN","trawlers",1,1.08
38.18,10.72,2024-07-12,"ESP","fishing",1,0.99
37.79,11.02,2024-07-12,"TUN","trawlers",1,0.98
37.58,10,2024-07-12,"TUN","trawlers",1,1
36.3,11.13,2024-07-12,"ITA","trawlers",1,1
36.31,11.11,2024-07-12,"ITA","trawlers",1,0.92
36.24,11.12,2024-07-12,"ITA","trawlers",1,1
36.2,11.17,2024-07-12,"ITA","trawlers",1,1
36.17,11.24,2024-07-12,"ITA","trawlers",1,1.02
35.5,11.08,2024-07-12,"TUN","fishing",1,1.17
35.5,11.09,2024-07-12,"TUN","fishing",1,2.63
35.5,11.1,2024-07-12,"TUN","fishing",1,2.3
37.12,11.36,2024-07-12,"ITA","trawlers",1,1
36.98,11.61,2024-07-12,"ITA","fishing",1,0.98
36.91,11.63,2024-07-12,"ITA","trawlers",1,0.89
36.87,11.64,2024-07-12,"ITA","trawlers",1,1
36.09,11.36,2024-07-12,"TUN","trawlers",1,0.99
36.51,12.11,2024-07-12,"ITA","trawlers",1,0.99
36.49,12.13,2024-07-12,"ITA","trawlers",1,0.88
36.38,12.16,2024-07-12,"TUN","fishing",1,1.01
36.36,12.26,2024-07-12,"TUN","fishing",1,0.74
36.04,12.47,2024-07-12,"TUN","trawlers",1,0.22
35.91,12.58,2024-07-12,"ITA","other_purse_seines",1,1
35.7,12.06,2024-07-12,"ITA","other_purse_seines",1,0.99
36.08,12.67,2024-07-12,"TUN","fishing",1,1
35.5,12.97,2024-07-12,"TUN","fishing",1,1
35.51,12.97,2024-07-12,"TUN","fishing",1,0.96
35.46,12.98,2024-07-12,"TUN","fishing",1,4
35.48,13,2024-07-12,"TUN","fishing",1,1.01
35.67,13.09,2024-07-12,"ITA","trawlers",1,1.03
35.57,13.05,2024-07-12,"TUN","fishing",1,1.01
35.56,13.01,2024-07-12,"TUN","fishing",1,2
35.56,13.08,2024-07-12,"TUN","fishing",1,1.98
35.54,13.1,2024-07-12,"TUN","fishing",1,2
34.89,12.03,2024-07-12,"DEU","fishing",1,1
34.93,12.34,2024-07-12,"DEU","fishing",1,0.82
34.88,12.13,2024-07-12,"DEU","fishing",1,0.55
35.42,12.95,2024-07-12,"TUN","fishing",1,0.98
35.39,12.95,2024-07-12,"TUN","fishing",1,0.95
35.18,12.89,2024-07-12,"ITA","trawlers",1,7.39
35.24,12.91,2024-07-12,"ITA","trawlers",1,1
35.4,13.29,2024-07-12,"CYP","trawlers",1,0.99
35.33,13.33,2024-07-12,"TUN","fishing",1,1
35.32,13.34,2024-07-12,"TUN","fishing",2,1.99
35.33,13.35,2024-07-12,"TUN","fishing",1,1.01
35.36,13.32,2024-07-12,"TUN","trawlers",1,5
35.35,13.28,2024-07-12,"TUN","trawlers",1,1
35.31,13.22,2024-07-12,"TUN","trawlers",1,1
35.3,13.31,2024-07-12,"TUN","fishing",1,1
35.06,13.01,2024-07-12,"TUN","fishing",1,3.02
35.06,13.03,2024-07-12,"TUN","fishing",1,1
38.2,8.74,2024-07-11,"ITA","fishing",1,1
38.18,8.78,2024-07-08,"ITA","fishing",1,1.02
38.09,8.66,2024-07-09,"ITA","fishing",1,1.03
38.13,8.66,2024-07-05,"ITA","fishing",1,0.15
38.05,8.65,2024-07-05,"ITA","fishing",1,10.09
38.13,8.73,2024-07-08,"ITA","fishing",1,0.4
38.18,8.83,2024-07-08,"ITA","fishing",1,1.02
38.2,8.79,2024-07-08,"ITA","fishing",1,0.93
38.15,8.94,2024-07-09,"ITA","trawlers",1,0.94
38.08,8.95,2024-07-08,"ITA","trawlers",1,1.05
38.11,8.93,2024-07-09,"ITA","trawlers",1,0.11
38.22,8.97,2024-07-07,"ITA","trawlers",1,0.78
38.16,9.03,2024-07-08,"ITA","trawlers",1,2.2
38.18,9.03,2024-07-07,"ITA","trawlers",1,1.38
38.19,9.02,2024-07-08,"ITA","trawlers",1,1.15
38.18,9.06,2024-07-05,"ITA","trawlers",1,1.08
38.09,8.97,2024-07-08,"ITA","trawlers",1,0.72
37.81,8.92,2024-07-05,"ITA","trawlers",1,0.88
37.86,9.05,2024-07-06,"ITA","trawlers",1,3.02
37.88,9.06,2024-07-01,"TUN","trawlers",1,1.27
37.87,9.13,2024-07-07,"TUN","trawlers",1,1.02
37.86,9.07,2024-07-05,"ITA","trawlers",1,1.02
37.81,8.98,2024-07-08,"ESP","fixed_gear",1,1
37.81,8.97,2024-07-07,"ESP","fixed_gear",1,1.04
37.82,9,2024-07-11,"ESP","fixed_gear",1,2.01
37.82,9,2024-07-07,"ESP","fixed_gear",1,1.01
37.82,9.02,2024-07-07,"ESP","fixed_gear",1,0.96
37.84,9.02,2024-07-11,"ESP","fixed_gear",1,1.02
38.14,9.22,2024-07-10,"ITA","trawlers",1,2.02
38.17,9.18,2024-07-10,"ITA","trawlers",1,2.03
38.21,9.28,2024-07-07,"ITA","fishing",1,0.98
38.24,9.3,2024-07-10,"ITA","fishing",1,1
38.13,9.25,2024-07-10,"ITA","trawlers",1,0.96
38.11,9.3,2024-07-11,"ITA","trawlers",1,1.01
38.02,9.3,2024-07-08,"ITA","trawlers",1,1.02
38.24,9.39,2024-07-08,"ITA","fishing",1,0.97
38.24,9.4,2024-07-09,"ITA","fishing",1,1.03
38.23,9.47,2024-07-05,"ITA","fishing",1,3.87
38.02,9.32,2024-07-11,"TUN","trawlers",1,1.04
38.06,9.46,2024-07-09,"TUN","trawlers",1,0.95
37.94,9.16,2024-07-07,"ITA","trawlers",1,1.23
37.93,9.21,2024-07-11,"TUN","trawlers",1,1
37.88,9.17,2024-07-11,"ESP","fixed_gear",1,0.99
37.89,9.19,2024-07-11,"TUN","trawlers",1,1
37.87,9.16,2024-07-11,"ESP","fixed_gear",1,1.01
37.96,9.25,2024-07-01,"TUN","trawlers",1,1.02
37.97,9.27,2024-07-07,"TUN","trawlers",1,1.15
37.98,9.23,2024-07-08,"TUN","trawlers",1,0.91
37.98,9.26,2024-07-11,"TUN","trawlers",1,1.56
37.83,9.21,2024-07-08,"ESP","fixed_gear",1,0.99
37.81,9.24,2024-07-08,"ESP","fixed_gear",1,1.11
38.16,9.6,2024-07-09,"TUN","trawlers",1,1.23
38.16,9.61,2024-07-08,"TUN","trawlers",1,1.03
38.16,9.66,2024-07-08,"TUN","trawlers",1,0.58
38.18,9.64,2024-07-09,"TUN","trawlers",1,1
38.09,9.51,2024-07-09,"TUN","trawlers",1,1.15
38.11,9.54,2024-07-09,"TUN","trawlers",1,1
38.07,9.55,2024-07-11,"TUN","trawlers",1,0.97
38.09,9.58,2024-07-10,"TUN","trawlers",1,4.37
38.11,9.57,2024-07-09,"TUN","trawlers",1,0.99
38.16,9.69,2024-07-09,"TUN","trawlers",1,1
38.16,9.7,2024-07-08,"TUN","trawlers",1,1.03
38.16,9.72,2024-07-07,"TUN","trawlers",1,1.56
38.15,9.73,2024-07-08,"TUN","trawlers",1,1
38.19,9.7,2024-07-08,"TUN","trawlers",1,0.99
38.15,9.78,2024-07-08,"TUN","trawlers",1,0.97
38.16,9.77,2024-07-10,"TUN","trawlers",1,0.98
38.16,9.81,2024-07-08,"TUN","trawlers",1,1.02
38.12,9.83,2024-07-08,"TUN","trawlers",1,1.04
38.13,9.84,2024-07-08,"TUN","trawlers",1,0.77
37.94,9.65,2024-07-09,"ESP","fishing",1,1.01
37.97,9.8,2024-07-09,"ITA","trawlers",1,1
37.88,9.76,2024-07-01,"TUN","trawlers",1,1.01
37.91,9.77,2024-07-09,"ITA","trawlers",1,0.98
37.82,9.84,2024-07-01,"TUN","trawlers",1,1.04
37.54,9.75,2024-07-01,"TUN","trawlers",1,0.28
38.28,10.16,2024-07-01,"TUN","trawlers",1,0.77
38.28,10.17,2024-07-11,"TUN","trawlers",1,1
38.3,10.22,2024-07-09,"TUN","trawlers",1,1.01
38.31,10.27,2024-07-09,"TUN","trawlers",1,1
38.31,10.31,2024-07-08,"TUN","trawlers",1,0.34
38.31,10.32,2024-07-09,"TUN","trawlers",1,0.84
38.31,10.33,2024-07-07,"TUN","trawlers",1,0.69
38.16,9.95,2024-07-10,"TUN","trawlers",1,0.14
38.15,10.01,2024-07-07,"TUN","trawlers",1,0.07
38.16,10.02,2024-07-11,"TUN","trawlers",1,2.03
38.09,9.92,2024-07-11,"TUN","trawlers",1,1
38.07,9.91,2024-07-07,"TUN","trawlers",1,1.04
38,9.89,2024-07-07,"TUN","trawlers",1,0.95
38.21,10.09,2024-07-09,"TUN","trawlers",1,1.05
38.22,10.09,2024-07-10,"TUN","trawlers",1,0.93
38.23,10.1,2024-07-10,"TUN","trawlers",1,1
38.15,10.02,2024-07-08,"ITA","trawlers",1,0.92
38.19,10.05,2024-07-10,"TUN","trawlers",1,0.98
38.2,10.07,2024-07-01,"TUN","trawlers",1,1.04
38.2,10.08,2024-07-10,"TUN","trawlers",1,1
38.27,10.14,2024-07-08,"TUN","trawlers",1,1.01
38.24,10.12,2024-07-07,"TUN","trawlers",1,0.98
37.95,9.87,2024-07-11,"TUN","trawlers",1,1.04
37.94,9.87,2024-07-11,"TUN","trawlers",1,1
37.99,9.87,2024-07-09,"ITA","trawlers",1,3
37.9,9.88,2024-07-01,"TUN","trawlers",1,1.38
37.94,10.12,2024-07-11,"PRT","fishing",1,0.99
38.25,10.25,2024-07-10,"TUN","trawlers",1,0.57
38.02,10.55,2024-07-10,"TUN","trawlers",1,1.71
37.85,11.06,2024-07-11,"TUN","trawlers",1,0.97
37.85,11.07,2024-07-10,"TUN","trawlers",1,0.99
37.75,11.01,2024-07-10,"TUN","trawlers",1,1.02
37.6,10.19,2024-07-10,"ITA","trawlers",1,0.96
37.61,10.24,2024-07-10,"ITA","trawlers",1,0.63
37.58,10.21,2024-07-01,"TUN","trawlers",1,1.01
37.6,10.3,2024-07-10,"ITA","trawlers",1,1
37.6,10.32,2024-07-10,"ITA","trawlers",1,0.98
37.6,10.37,2024-07-10,"ITA","trawlers",1,0.48
37.62,10.72,2024-07-11,"ITA","trawlers",1,1.07
37.45,10.67,2024-07-11,"ITA","trawlers",1,0.76
37.43,10.63,2024-07-11,"ITA","trawlers",1,1.35
37.61,10.95,2024-07-10,"TUN","trawlers",1,1
37.03,11.07,2024-07-10,"TUN","dredge_fishing",1,1.98
37.02,11.06,2024-07-09,"TUN","dredge_fishing",1,2.97
36.98,11.1,2024-07-09,"TUN","dredge_fishing",1,0.97
36.95,11.12,2024-07-10,"TUN","dredge_fishing",1,0.99
